yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,salary
2000,NL,CIN,CIN,C,2,163,82.0,85,77,N,N,N,N,825,5635,1545,302,36,200,559,995.0,100.0,38.0,64.0,58.0,765,700,4.33,8,7,42,4368,1446,190,659,1015,111,156.0,0.98,Cincinnati Reds,Cinergy Field,2577371.0,102,102,CIN,CIN,CIN,46867200
2000,NL,MIL,MIL,C,3,163,81.0,73,89,N,N,N,N,740,5563,1366,297,25,177,620,1245.0,72.0,44.0,61.0,49.0,826,755,4.64,2,7,29,4398,1501,174,728,967,118,187.0,0.98,Milwaukee Brewers,County Stadium,1573621.0,97,98,MIL,ML4,MIL,36505333
2000,NL,HOU,HOU,C,4,162,81.0,72,90,N,N,N,N,938,5570,1547,289,36,249,673,1129.0,114.0,52.0,83.0,61.0,944,864,5.41,8,2,30,4312,1596,234,598,1064,133,149.0,0.97,Houston Astros,Enron Field,3056139.0,107,107,HOU,HOU,HOU,51289111
2000,NL,PIT,PIT,C,5,162,81.0,69,93,N,N,N,N,793,5643,1506,320,31,168,564,1032.0,86.0,40.0,66.0,37.0,888,794,4.93,5,7,27,4347,1554,163,711,1070,132,169.0,0.97,Pittsburgh Pirates,Three Rivers Stadium,1748908.0,99,100,PIT,PIT,PIT,28928334
2000,NL,CHN,CHC,C,6,162,81.0,65,97,N,N,N,N,764,5577,1426,272,23,183,632,1120.0,93.0,37.0,54.0,45.0,904,849,5.25,10,5,39,4363,1505,231,658,1143,100,139.0,0.98,Chicago Cubs,Wrigley Field,2789511.0,97,98,CHC,CHN,CHN,60539333
2000,NL,ATL,ATL,E,1,162,81.0,95,67,Y,N,N,N,810,5489,1490,274,26,179,595,1010.0,148.0,56.0,59.0,45.0,714,648,4.05,13,9,53,4320,1428,165,484,1093,129,138.0,0.97,Atlanta Braves,Turner Field,3234304.0,101,99,ATL,ATL,ATL,84537836
2000,NL,NYN,NYM,E,2,162,81.0,94,68,N,Y,Y,N,807,5486,1445,282,20,198,675,1037.0,66.0,46.0,45.0,51.0,738,670,4.16,8,10,49,4350,1398,164,574,1164,118,121.0,0.98,New York Mets,Shea Stadium,2820530.0,96,96,NYM,NYN,NYN,79509776
2000,NL,FLO,FLA,E,3,161,81.0,79,82,N,N,N,N,731,5509,1441,274,29,160,540,1184.0,168.0,55.0,60.0,51.0,797,729,4.59,5,4,48,4288,1477,169,650,1051,125,144.0,0.98,Florida Marlins,Pro Player Stadium,1218326.0,94,95,FLA,FLO,FLO,19872000
2000,NL,MON,WSN,E,4,162,81.0,67,95,N,N,N,N,738,5535,1475,310,35,178,476,1048.0,58.0,48.0,29.0,34.0,902,812,5.13,4,7,39,4273,1575,181,579,1011,132,151.0,0.97,Montreal Expos,Stade Olympique,926272.0,103,104,MON,MON,MON,32994333
2000,NL,PHI,PHI,E,5,162,81.0,65,97,N,N,N,N,708,5511,1386,304,40,144,611,1117.0,102.0,30.0,44.0,37.0,830,763,4.77,8,6,34,4315,1458,201,640,1123,100,136.0,0.98,Philadelphia Phillies,Veterans Stadium,1612769.0,100,101,PHI,PHI,PHI,47308000
2000,NL,SFN,SFG,W,1,162,81.0,97,65,Y,N,N,N,925,5519,1535,304,44,226,709,1032.0,79.0,39.0,51.0,66.0,747,675,4.21,9,15,47,4332,1452,151,623,1076,93,173.0,0.98,San Francisco Giants,PacBell Park,3318800.0,93,92,SFG,SFN,SFN,53737826
2000,NL,LAN,LAD,W,2,162,81.0,86,76,N,N,N,N,798,5481,1408,265,28,211,668,1083.0,95.0,42.0,51.0,46.0,729,659,4.1,9,11,36,4335,1379,176,600,1154,135,151.0,0.97,Los Angeles Dodgers,Dodger Stadium,2880242.0,94,94,LAD,LAN,LAN,87924286
2000,NL,ARI,ARI,W,3,162,81.0,85,77,N,N,N,N,792,5527,1466,282,44,179,535,975.0,97.0,44.0,59.0,58.0,754,698,4.35,16,8,38,4330,1441,190,500,1220,107,138.0,0.98,Arizona Diamondbacks,Bank One Ballpark,2942251.0,105,103,ARI,ARI,ARI,81027833
2000,NL,COL,COL,W,4,162,81.0,82,80,N,N,N,N,968,5660,1664,320,53,161,601,907.0,131.0,61.0,42.0,75.0,897,835,5.26,7,2,33,4290,1568,221,588,1001,94,176.0,0.98,Colorado Rockies,Coors Field,3295129.0,125,125,COL,COL,COL,61111190
2000,NL,SDN,SDP,W,5,162,81.0,76,86,N,N,N,N,752,5560,1413,279,37,157,602,1177.0,131.0,53.0,46.0,43.0,815,733,4.52,5,5,46,4377,1443,191,649,1071,141,155.0,0.97,San Diego Padres,Qualcomm Stadium,2352443.0,92,92,SDP,SDN,SDN,54821000
2001,AL,CLE,CLE,C,1,162,80.0,91,71,Y,N,N,N,897,5600,1559,294,37,212,577,1076.0,79.0,41.0,69.0,62.0,821,746,4.64,3,4,42,4340,1512,148,573,1218,107,137.0,0.98,Cleveland Indians,Jacobs Field,3175523.0,100,100,CLE,CLE,CLE,93152001
2001,AL,MIN,MIN,C,2,162,81.0,85,77,N,N,N,N,771,5560,1514,328,38,164,495,1083.0,146.0,67.0,64.0,38.0,766,722,4.51,12,8,45,4324,1494,192,445,965,108,121.0,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1782929.0,102,102,MIN,MIN,MIN,24130000
2001,AL,CHA,CHW,C,3,162,81.0,83,79,N,N,N,N,798,5464,1463,300,29,214,520,998.0,123.0,59.0,52.0,51.0,795,725,4.55,8,7,51,4300,1465,181,500,921,118,149.0,0.98,Chicago White Sox,Comiskey Park II,1766172.0,104,103,CHW,CHA,CHA,65653667
2001,AL,DET,DET,C,4,162,81.0,66,96,N,N,N,N,724,5537,1439,291,60,139,466,972.0,133.0,61.0,51.0,49.0,876,795,5.01,16,2,34,4288,1624,180,553,859,131,165.0,0.97,Detroit Tigers,Comerica Park,1921305.0,93,95,DET,DET,DET,53416167
2001,AL,KCA,KCR,C,5,162,81.0,65,97,N,N,N,N,729,5643,1503,277,37,152,406,898.0,100.0,42.0,44.0,47.0,858,779,4.87,5,1,30,4320,1537,209,576,911,117,204.0,0.98,Kansas City Royals,Kauffman Stadium,1536371.0,107,108,KCR,KCA,KCA,35422500
2001,AL,NYA,NYY,E,1,161,80.0,95,65,Y,N,Y,N,804,5577,1488,289,20,203,519,1035.0,161.0,53.0,64.0,43.0,713,649,4.02,7,9,57,4354,1429,158,465,1266,109,132.0,0.98,New York Yankees,Yankee Stadium II,3264907.0,102,100,NYY,NYA,NYA,112287143
2001,AL,BOS,BOS,E,2,161,81.0,82,79,N,N,N,N,772,5605,1493,316,29,198,520,1131.0,46.0,35.0,70.0,41.0,745,667,4.15,3,9,48,4344,1412,146,544,1259,113,129.0,0.98,Boston Red Sox,Fenway Park II,2625333.0,102,101,BOS,BOS,BOS,110035833
2001,AL,TOR,TOR,E,3,162,82.0,80,82,N,N,N,N,767,5663,1489,287,36,195,470,1094.0,156.0,55.0,74.0,43.0,753,696,4.28,7,10,41,4388,1553,165,490,1041,97,184.0,0.98,Toronto Blue Jays,Skydome,1915438.0,102,103,TOR,TOR,TOR,76895999
2001,AL,BAL,BAL,E,4,162,80.0,63,98,N,N,N,N,687,5472,1359,262,24,136,514,989.0,133.0,53.0,77.0,49.0,829,744,4.67,10,6,31,4297,1504,194,528,938,125,137.0,0.97,Baltimore Orioles,Oriole Park at Camden Yards,3094841.0,95,96,BAL,BAL,BAL,67599540
2001,AL,TBA,TBD,E,5,162,81.0,62,100,N,N,N,N,672,5524,1426,311,21,121,456,1116.0,115.0,52.0,54.0,25.0,887,781,4.94,1,6,30,4271,1513,207,569,1030,139,144.0,0.97,Tampa Bay Devil Rays,Tropicana Field,1298365.0,98,100,TBD,TBA,TBA,56980000
2001,AL,SEA,SEA,W,1,162,81.0,116,46,Y,N,N,N,927,5680,1637,310,38,169,614,989.0,174.0,42.0,62.0,70.0,627,576,3.54,8,14,56,4395,1293,160,465,1051,83,137.0,0.98,Seattle Mariners,Safeco Field,3507326.0,94,93,SEA,SEA,SEA,74720834
2001,AL,OAK,OAK,W,2,162,81.0,102,60,N,Y,N,N,884,5573,1469,334,22,199,640,1021.0,68.0,29.0,88.0,59.0,645,583,3.59,13,9,44,4390,1384,153,440,1117,125,151.0,0.98,Oakland Athletics,Oakland Coliseum,2133277.0,99,97,OAK,OAK,OAK,33810750
2001,AL,ANA,ANA,W,3,162,81.0,75,87,N,N,N,N,691,5551,1447,275,26,158,494,1001.0,116.0,52.0,77.0,53.0,730,671,4.2,6,1,43,4313,1452,168,525,947,103,142.0,0.98,Anaheim Angels,Edison International Field,2000919.0,101,101,ANA,ANA,ANA,47535167
2001,AL,TEX,TEX,W,4,162,82.0,73,89,N,N,N,N,890,5685,1566,326,23,246,548,1093.0,97.0,32.0,75.0,55.0,968,913,5.71,4,3,37,4315,1670,222,596,951,114,167.0,0.98,Texas Rangers,The Ballpark at Arlington,2831021.0,104,105,TEX,TEX,TEX,88633500
2001,NL,HOU,HOU,C,1,162,81.0,93,69,Y,N,N,N,847,5528,1500,313,29,208,581,1119.0,64.0,49.0,89.0,56.0,769,707,4.37,7,6,48,4364,1453,221,486,1228,110,138.0,0.98,Houston Astros,Enron Field,2904277.0,107,106,HOU,HOU,HOU,60612667
2001,NL,SLN,STL,C,2,162,82.0,93,69,N,Y,N,N,814,5450,1469,274,32,199,529,1089.0,91.0,35.0,65.0,50.0,684,627,3.93,8,11,38,4306,1389,196,526,1083,110,156.0,0.98,St. Louis Cardinals,Busch Stadium II,3109578.0,100,99,STL,SLN,SLN,78538333
2001,NL,CHN,CHC,C,3,162,81.0,88,74,N,N,N,N,777,5406,1409,268,32,194,577,1077.0,67.0,36.0,66.0,53.0,701,643,4.03,8,6,41,4311,1357,164,550,1344,109,113.0,0.98,Chicago Cubs,Wrigley Field,2779465.0,95,95,CHC,CHN,CHN,64715833
2001,NL,MIL,MIL,C,4,162,81.0,68,94,N,N,N,N,740,5488,1378,273,30,209,488,1399.0,66.0,36.0,72.0,35.0,806,740,4.64,3,8,28,4309,1452,197,667,1057,103,156.0,0.98,Milwaukee Brewers,Miller Park,2811041.0,98,99,MIL,ML4,MIL,43886833
2001,NL,CIN,CIN,C,5,162,81.0,66,96,N,N,N,N,735,5583,1464,304,22,176,468,1172.0,103.0,54.0,65.0,40.0,850,765,4.77,2,2,35,4328,1572,198,515,943,138,136.0,0.97,Cincinnati Reds,Cinergy Field,1879757.0,105,105,CIN,CIN,CIN,48986000
2001,NL,PIT,PIT,C,6,162,81.0,62,100,N,N,N,N,657,5398,1333,256,25,161,467,1106.0,93.0,73.0,67.0,35.0,858,794,5.05,8,9,36,4249,1493,167,549,908,133,168.0,0.97,Pittsburgh Pirates,PNC Park,2464870.0,103,105,PIT,PIT,PIT,57760833
2001,NL,ATL,ATL,E,1,162,81.0,88,74,Y,N,N,N,729,5498,1432,263,24,174,493,1039.0,85.0,46.0,45.0,52.0,643,578,3.59,5,13,41,4342,1363,153,499,1133,103,133.0,0.98,Atlanta Braves,Turner Field,2823530.0,103,102,ATL,ATL,ATL,91936166
2001,NL,PHI,PHI,E,2,162,81.0,86,76,N,N,N,N,746,5497,1431,295,29,164,551,1125.0,153.0,47.0,43.0,61.0,719,667,4.15,8,7,47,4336,1417,170,527,1086,91,145.0,0.98,Philadelphia Phillies,Veterans Stadium,1782054.0,98,98,PHI,PHI,PHI,41663833
2001,NL,NYN,NYM,E,3,162,81.0,82,80,N,N,N,N,642,5459,1361,273,18,147,545,1062.0,66.0,48.0,65.0,35.0,713,654,4.07,6,14,48,4337,1418,186,438,1191,101,132.0,0.98,New York Mets,Shea Stadium,2658330.0,96,96,NYM,NYN,NYN,93174428
2001,NL,FLO,FLA,E,4,162,80.0,76,86,N,N,N,N,742,5542,1461,325,30,166,470,1145.0,89.0,40.0,67.0,45.0,744,691,4.32,5,11,32,4314,1397,151,617,1119,103,174.0,0.98,Florida Marlins,Pro Player Stadium,1261226.0,97,97,FLA,FLO,FLO,35762500
2001,NL,MON,WSN,E,5,162,81.0,68,94,N,N,N,N,670,5379,1361,320,28,131,478,1071.0,101.0,51.0,60.0,45.0,812,745,4.68,5,11,28,4294,1509,190,525,1103,108,139.0,0.98,Montreal Expos,Stade Olympique,642745.0,101,102,MON,MON,MON,35159500
2001,NL,ARI,ARI,W,1,162,81.0,92,70,Y,N,Y,Y,818,5595,1494,284,35,208,587,1052.0,71.0,38.0,57.0,36.0,677,627,3.87,12,13,34,4379,1352,195,461,1297,84,148.0,0.98,Arizona Diamondbacks,Bank One Ballpark,2736451.0,108,107,ARI,ARI,ARI,85082999
2001,NL,SFN,SFG,W,2,162,81.0,90,72,N,N,N,N,799,5612,1493,304,40,235,625,1090.0,57.0,42.0,50.0,54.0,748,680,4.18,3,8,47,4390,1437,145,579,1080,118,170.0,0.98,San Francisco Giants,PacBell Park,3311958.0,93,92,SFG,SFN,SFN,63280167
2001,NL,LAN,LAD,W,3,162,81.0,86,76,N,N,N,N,758,5493,1399,264,27,206,519,1062.0,89.0,42.0,56.0,44.0,744,685,4.25,3,5,46,4352,1387,184,524,1212,116,138.0,0.98,Los Angeles Dodgers,Dodger Stadium,3017143.0,92,91,LAD,LAN,LAN,109105953
2001,NL,SDN,SDP,W,4,162,81.0,79,83,N,N,N,N,789,5482,1379,273,26,161,678,1273.0,129.0,44.0,41.0,48.0,812,724,4.52,5,6,46,4322,1519,219,476,1088,145,127.0,0.97,San Diego Padres,Qualcomm Stadium,2378128.0,91,92,SDP,SDN,SDN,39182833
2001,NL,COL,COL,W,5,162,81.0,73,89,N,N,N,N,923,5690,1663,324,61,213,511,1027.0,132.0,54.0,61.0,50.0,906,841,5.29,8,8,26,4290,1522,239,598,1058,96,167.0,0.98,Colorado Rockies,Coors Field,3166821.0,122,122,COL,COL,COL,71541334
2002,AL,MIN,MIN,C,1,161,81.0,94,67,Y,N,N,N,768,5582,1518,348,36,167,472,1089.0,79.0,62.0,56.0,52.0,712,662,4.12,8,9,47,4334,1454,184,439,1026,74,124.0,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1924473.0,100,100,MIN,MIN,MIN,40425000
2002,AL,CHA,CHW,C,2,162,81.0,81,81,N,N,N,N,856,5502,1475,289,29,217,555,952.0,75.0,31.0,49.0,53.0,798,716,4.53,7,7,35,4269,1422,190,528,945,97,157.0,0.98,Chicago White Sox,Comiskey Park II,1676911.0,102,101,CHW,CHA,CHA,57052833
2002,AL,CLE,CLE,C,3,162,81.0,74,88,N,N,N,N,739,5423,1349,255,26,192,542,1000.0,52.0,37.0,56.0,39.0,837,777,4.91,9,4,34,4274,1508,142,603,1058,113,161.0,0.98,Cleveland Indians,Jacobs Field,2616940.0,97,98,CLE,CLE,CLE,78909449
2002,AL,KCA,KCR,C,4,162,77.0,62,100,N,N,N,N,737,5535,1415,285,42,140,524,921.0,140.0,65.0,52.0,51.0,891,834,5.21,12,6,30,4323,1587,212,572,909,130,153.0,0.97,Kansas City Royals,Kauffman Stadium,1323036.0,110,111,KCR,KCA,KCA,47257000
2002,AL,DET,DET,C,5,161,80.0,55,106,N,N,N,N,575,5406,1340,265,37,124,363,1035.0,65.0,44.0,64.0,57.0,864,774,4.93,11,7,33,4242,1593,163,463,794,142,148.0,0.97,Detroit Tigers,Comerica Park,1503623.0,92,95,DET,DET,DET,55048000
2002,AL,NYA,NYY,E,1,161,80.0,103,58,Y,N,N,N,897,5601,1540,314,12,223,640,1171.0,100.0,38.0,72.0,41.0,697,625,3.87,9,11,53,4356,1441,144,403,1135,127,117.0,0.97,New York Yankees,Yankee Stadium II,3465807.0,100,99,NYY,NYA,NYA,125928583
2002,AL,BOS,BOS,E,2,162,81.0,93,69,N,N,N,N,859,5640,1560,348,33,177,545,944.0,80.0,28.0,72.0,53.0,665,603,3.75,5,17,51,4338,1339,146,430,1157,104,140.0,0.98,Boston Red Sox,Fenway Park II,2650862.0,103,102,BOS,BOS,BOS,108366060
2002,AL,TOR,TOR,E,3,162,81.0,78,84,N,N,N,N,813,5581,1457,305,38,187,522,1142.0,71.0,18.0,53.0,57.0,828,767,4.8,6,6,41,4315,1504,177,590,991,107,159.0,0.98,Toronto Blue Jays,Skydome,1637900.0,104,104,TOR,TOR,TOR,76864333
2002,AL,BAL,BAL,E,4,162,81.0,67,95,N,N,N,N,667,5491,1353,311,27,165,452,993.0,110.0,48.0,64.0,49.0,773,719,4.46,8,3,31,4352,1491,208,549,967,91,173.0,0.98,Baltimore Orioles,Oriole Park at Camden Yards,2682439.0,95,96,BAL,BAL,BAL,60493487
2002,AL,TBA,TBD,E,5,161,81.0,55,106,N,N,N,N,673,5604,1418,297,35,133,456,1115.0,102.0,45.0,58.0,36.0,918,846,5.29,12,3,25,4321,1567,215,620,925,126,168.0,0.97,Tampa Bay Devil Rays,Tropicana Field,1065742.0,97,99,TBD,TBA,TBA,34380000
2002,AL,OAK,OAK,W,1,162,81.0,103,59,Y,N,N,N,800,5558,1450,279,28,205,609,1008.0,46.0,20.0,68.0,36.0,654,593,3.68,9,19,48,4356,1391,135,474,1021,102,144.0,0.98,Oakland Athletics,Oakland Coliseum,2169811.0,98,97,OAK,OAK,OAK,40004167
2002,AL,ANA,ANA,W,2,162,81.0,99,63,N,Y,Y,Y,851,5678,1603,333,32,152,462,805.0,117.0,51.0,74.0,64.0,644,595,3.69,7,14,54,4357,1345,169,509,999,87,151.0,0.98,Anaheim Angels,Edison International Field,2305547.0,100,99,ANA,ANA,ANA,61721667
2002,AL,SEA,SEA,W,3,162,81.0,93,69,N,N,N,N,814,5569,1531,285,31,152,629,1003.0,137.0,58.0,51.0,72.0,699,654,4.07,8,12,43,4336,1422,178,441,1063,88,134.0,0.98,Seattle Mariners,Safeco Field,3542938.0,97,95,SEA,SEA,SEA,80282668
2002,AL,TEX,TEX,W,4,162,80.0,72,90,N,N,N,N,843,5618,1510,304,27,230,554,1055.0,62.0,34.0,62.0,50.0,882,824,5.15,4,4,33,4319,1528,194,669,1030,99,152.0,0.98,Texas Rangers,The Ballpark at Arlington,2352397.0,106,107,TEX,TEX,TEX,105526122
2002,NL,SLN,STL,C,1,162,81.0,97,65,Y,N,N,N,787,5505,1475,285,26,175,542,927.0,86.0,42.0,67.0,49.0,648,595,3.7,4,9,42,4339,1355,141,547,1009,103,168.0,0.98,St. Louis Cardinals,Busch Stadium II,3011756.0,98,97,STL,SLN,SLN,74660875
2002,NL,HOU,HOU,C,2,162,81.0,84,78,N,N,N,N,749,5503,1441,291,32,167,589,1120.0,71.0,27.0,59.0,37.0,695,643,4.0,2,11,43,4335,1423,151,546,1219,83,149.0,0.98,Houston Astros,Minute Maid Park,2517357.0,106,105,HOU,HOU,HOU,63448417
2002,NL,CIN,CIN,C,3,162,80.0,78,84,N,N,N,N,709,5470,1386,297,21,169,583,1188.0,116.0,52.0,66.0,40.0,774,690,4.27,2,8,42,4361,1502,173,550,980,120,169.0,0.98,Cincinnati Reds,Cinergy Field,1855787.0,104,105,CIN,CIN,CIN,45050390
2002,NL,PIT,PIT,C,4,161,79.0,72,89,N,N,N,N,641,5330,1300,263,20,142,537,1109.0,86.0,49.0,73.0,41.0,730,664,4.23,2,7,47,4238,1447,163,572,920,115,177.0,0.98,Pittsburgh Pirates,PNC Park,1784988.0,102,103,PIT,PIT,PIT,42323599
2002,NL,CHN,CHC,C,5,162,78.0,67,95,N,N,N,N,706,5496,1351,259,29,200,585,1269.0,63.0,21.0,44.0,39.0,759,687,4.29,11,9,23,4324,1373,167,606,1333,114,144.0,0.98,Chicago Cubs,Wrigley Field,2693096.0,98,98,CHC,CHN,CHN,75690833
2002,NL,MIL,MIL,C,6,162,81.0,56,106,N,N,N,N,627,5415,1369,269,29,139,500,1125.0,94.0,50.0,55.0,34.0,821,752,4.73,7,4,32,4297,1468,199,666,1026,103,154.0,0.98,Milwaukee Brewers,Miller Park,1969153.0,98,99,MIL,ML4,MIL,50287833
2002,NL,ATL,ATL,E,1,161,81.0,101,59,Y,N,N,N,708,5495,1428,280,25,164,558,1028.0,76.0,39.0,54.0,49.0,565,511,3.13,3,15,57,4402,1302,123,554,1058,114,170.0,0.98,Atlanta Braves,Turner Field,2603484.0,102,101,ATL,ATL,ATL,92870367
2002,NL,MON,WSN,E,2,162,81.0,83,79,N,N,N,N,735,5479,1432,300,36,162,575,1104.0,118.0,64.0,46.0,42.0,718,641,3.97,9,3,39,4359,1475,165,508,1088,139,160.0,0.97,Montreal Expos,Stade Olympique,812045.0,103,103,MON,MON,MON,38670500
2002,NL,PHI,PHI,E,3,161,79.0,80,81,N,N,N,N,710,5523,1428,325,41,165,640,1095.0,104.0,43.0,53.0,39.0,724,671,4.17,5,9,47,4349,1381,153,570,1075,88,156.0,0.98,Philadelphia Phillies,Veterans Stadium,1618467.0,94,94,PHI,PHI,PHI,57954999
2002,NL,FLO,FLA,E,4,162,81.0,79,83,N,N,N,N,699,5496,1433,280,32,146,595,1130.0,177.0,73.0,61.0,49.0,763,706,4.36,11,12,36,4369,1449,151,631,1104,106,163.0,0.98,Florida Marlins,Pro Player Stadium,813118.0,97,98,FLA,FLO,FLO,41979917
2002,NL,NYN,NYM,E,5,161,78.0,75,86,N,N,N,N,690,5496,1409,238,22,160,486,1044.0,87.0,42.0,63.0,30.0,703,624,3.89,9,10,36,4328,1408,163,543,1107,144,138.0,0.97,New York Mets,Shea Stadium,2804838.0,97,97,NYM,NYN,NYN,94633593
2002,NL,ARI,ARI,W,1,162,81.0,98,64,Y,N,N,N,819,5508,1471,283,41,165,643,1016.0,92.0,46.0,50.0,53.0,674,630,3.92,14,10,40,4340,1361,170,421,1303,89,116.0,0.98,Arizona Diamondbacks,Bank One Ballpark,3198977.0,111,111,ARI,ARI,ARI,102819999
2002,NL,SFN,SFG,W,2,162,81.0,95,66,N,Y,Y,N,783,5497,1465,300,35,198,616,961.0,74.0,21.0,65.0,52.0,616,566,3.54,10,13,43,4312,1349,116,523,992,90,166.0,0.98,San Francisco Giants,PacBell Park,3253203.0,95,94,SFG,SFN,SFN,78299835
2002,NL,LAN,LAD,W,3,162,81.0,92,70,N,N,N,N,713,5554,1464,286,29,155,428,940.0,96.0,37.0,53.0,44.0,643,598,3.69,4,15,56,4373,1311,165,555,1132,90,134.0,0.98,Los Angeles Dodgers,Dodger Stadium,3131255.0,92,92,LAD,LAN,LAN,94850953
2002,NL,COL,COL,W,4,162,81.0,73,89,N,N,N,N,778,5512,1508,283,41,152,497,1043.0,103.0,53.0,56.0,50.0,898,825,5.2,1,8,43,4280,1554,225,582,920,112,158.0,0.98,Colorado Rockies,Coors Field,2737838.0,116,116,COL,COL,COL,56851043
2002,NL,SDN,SDP,W,5,162,81.0,66,96,N,N,N,N,662,5515,1393,243,29,136,547,1062.0,71.0,44.0,30.0,41.0,815,737,4.62,5,10,40,4309,1522,177,582,1108,128,162.0,0.97,San Diego Padres,Qualcomm Stadium,2220601.0,90,91,SDP,SDN,SDN,41425000
2003,AL,MIN,MIN,C,1,162,81.0,90,72,Y,N,N,N,801,5655,1567,318,45,155,512,1027.0,94.0,44.0,63.0,52.0,758,716,4.41,7,8,45,4385,1526,187,402,997,87,114.0,0.98,Minnesota Twins,Hubert H Humphrey Metrodome,1946011.0,101,100,MIN,MIN,MIN,55505000
2003,AL,CHA,CHW,C,2,162,81.0,86,76,N,N,N,N,791,5487,1445,303,19,220,519,916.0,77.0,29.0,58.0,41.0,715,663,4.17,12,4,36,4293,1364,162,518,1056,93,154.0,0.98,Chicago White Sox,U.S. Cellular Field,1939524.0,102,102,CHW,CHA,CHA,51010000
2003,AL,KCA,KCR,C,3,162,80.0,83,79,N,N,N,N,836,5568,1526,288,39,162,476,926.0,120.0,42.0,75.0,57.0,867,809,5.06,7,10,36,4316,1569,190,566,865,108,143.0,0.98,Kansas City Royals,Kauffman Stadium,1779895.0,107,108,KCR,KCA,KCA,40518000
2003,AL,CLE,CLE,C,4,162,81.0,68,94,N,N,N,N,699,5572,1413,296,26,158,466,1062.0,86.0,61.0,62.0,41.0,778,682,4.21,5,7,34,4378,1477,179,501,943,126,178.0,0.98,Cleveland Indians,Jacobs Field,1730002.0,96,97,CLE,CLE,CLE,48584834
2003,AL,DET,DET,C,5,162,81.0,43,119,N,N,N,N,591,5466,1312,201,39,153,443,1099.0,98.0,63.0,47.0,49.0,928,847,5.3,3,5,27,4316,1616,195,557,764,138,194.0,0.97,Detroit Tigers,Comerica Park,1368245.0,93,95,DET,DET,DET,49168000
2003,AL,NYA,NYY,E,1,163,82.0,101,61,Y,N,Y,N,877,5605,1518,304,14,230,684,1042.0,98.0,33.0,81.0,35.0,716,653,4.02,8,12,49,4386,1512,145,375,1119,114,126.0,0.98,New York Yankees,Yankee Stadium II,3465600.0,98,97,NYY,NYA,NYA,152749814
2003,AL,BOS,BOS,E,2,162,81.0,95,67,N,Y,N,N,961,5769,1667,371,40,238,620,943.0,88.0,35.0,53.0,64.0,809,729,4.48,5,6,36,4394,1503,153,488,1141,113,130.0,0.98,Boston Red Sox,Fenway Park II,2724165.0,105,103,BOS,BOS,BOS,99946500
2003,AL,TOR,TOR,E,3,162,81.0,86,76,N,N,N,N,894,5661,1580,357,33,190,546,1081.0,37.0,25.0,90.0,56.0,826,748,4.69,14,6,36,4305,1560,184,485,984,117,161.0,0.98,Toronto Blue Jays,Skydome,1799458.0,104,104,TOR,TOR,TOR,51269000
2003,AL,BAL,BAL,E,4,163,81.0,71,91,N,N,N,N,743,5665,1516,277,24,152,431,902.0,89.0,36.0,54.0,40.0,820,767,4.76,9,3,41,4349,1579,198,526,981,105,164.0,0.98,Baltimore Orioles,Oriole Park at Camden Yards,2454523.0,99,99,BAL,BAL,BAL,73877500
2003,AL,TBA,TBD,E,5,162,81.0,63,99,N,N,N,N,715,5654,1501,298,38,137,420,1030.0,142.0,42.0,56.0,50.0,852,787,4.93,7,7,30,4310,1454,196,639,877,103,158.0,0.98,Tampa Bay Devil Rays,Tropicana Field,1058695.0,95,97,TBD,TBA,TBA,19630000
2003,AL,OAK,OAK,W,1,162,81.0,96,66,Y,N,N,N,768,5497,1398,317,24,176,556,898.0,48.0,14.0,59.0,53.0,643,582,3.63,16,14,48,4325,1336,140,499,1018,107,145.0,0.98,Oakland Athletics,Oakland Coliseum,2216596.0,99,98,OAK,OAK,OAK,50260834
2003,AL,SEA,SEA,W,2,162,81.0,93,69,N,N,N,N,795,5561,1509,290,33,139,586,989.0,108.0,37.0,53.0,46.0,637,602,3.76,8,15,38,4323,1340,173,466,1001,65,159.0,0.98,Seattle Mariners,Safeco Field,3268509.0,95,95,SEA,SEA,SEA,86959167
2003,AL,ANA,ANA,W,3,162,82.0,77,85,N,N,N,N,736,5487,1473,276,33,150,476,838.0,129.0,61.0,56.0,50.0,743,680,4.28,5,9,39,4294,1444,190,486,980,105,138.0,0.98,Anaheim Angels,Edison International Field,3061094.0,98,97,ANA,ANA,ANA,79031667
2003,AL,TEX,TEX,W,4,162,81.0,71,91,N,N,N,N,826,5664,1506,274,36,239,488,1052.0,65.0,25.0,75.0,42.0,969,903,5.67,4,3,43,4300,1625,208,603,1009,94,168.0,0.98,Texas Rangers,The Ballpark at Arlington,2094394.0,111,111,TEX,TEX,TEX,103491667
2003,NL,CHN,CHC,C,1,162,81.0,88,74,Y,N,N,N,724,5519,1431,302,24,172,492,1158.0,73.0,31.0,50.0,46.0,683,619,3.83,13,14,36,4369,1304,143,617,1404,106,157.0,0.98,Chicago Cubs,Wrigley Field,2962630.0,101,101,CHC,CHN,CHN,79868333
